Paper,Authors,year,subject,MALE,Mean Year,modality,linguisticity,Task,Kinds of response,inference,contrast,simple,location,software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,correction,Effect,Gaps,scanner,Tesla,design,Title,Journal,inf_name,contrasts,vertices,sx,sy,sz,hemisphere,study
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,determinate reasoning - memory (2nd premises),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,2,-61,35,4,-60,40,4.39,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,138607,-75.7399978637695,-60.6399993896484,24.2199993133545,right,120
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,determinate reasoning - memory (3rd premises),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,2,-63,36,4,-62,42,5.22,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,138600,-72.5599975585938,-63.3400039672852,26.8900012969971,right,121
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,determinate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Parietal lobe (39),SPM5,icmb2tal,Talairach,30,-58,39,34,-56,44,5.53,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,157352,16.9799995422363,-94.1699981689453,29.0499992370605,right,122
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,determinate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Superior parietal lobule (7),SPM5,icmb2tal,Talairach,24,-64,40,28,-62,46,5.3,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,68789,-3.77000021934509,-97.3999938964844,22.3500003814697,right,122
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning - memory (3rd premises),Deductive-Baseline,L. Middle occipital gyrus (19),SPM5,icmb2tal,Talairach,-31,-81,9,-32,-84,14,5.95,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,126333,-26.4400005340576,-94.5200042724609,-19.1599998474121,left,123
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning - memory (3rd premises),Deductive-Baseline,L. Middle occipital gyrus (19),SPM5,icmb2tal,Talairach,-38,-72,11,-40,-74,16,4.75,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,41537,-45.1599998474121,-85.8899993896484,-24.1499996185303,left,123
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning - memory (3rd premises),Deductive-Baseline,R. Superior frontal gyrus (10),SPM5,icmb2tal,Talairach,16,60,23,18,68,14,5.19,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,45707,-18.5200004577637,91.7999954223633,35.0699996948242,right,123
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning - memory (3rd premises),Deductive-Baseline,R. Superior frontal gyrus (10),SPM5,icmb2tal,Talairach,20,58,10,23,64,0,5.01,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,1630,-10.4400005340576,97.2399978637695,20.8800010681152,right,123
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning - memory (3rd premises),Deductive-Baseline,R. Middle frontal gyrus (10),SPM5,icmb2tal,Talairach,23,53,15,26,59,6,5.01,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,121807,-5.48000001907349,96.4700012207031,25.7700004577637,right,123
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Middle frontal gyrus (6),SPM5,icmb2tal,Talairach,32,-6,46,36,0,46,8.39,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,106007,31.9899997711182,26.3799991607666,91,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Claustrum (-),SPM5,icmb2tal,Talairach,29,16,13,32,20,7,6.58,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,110403,55.5400009155273,74.9000015258789,-36.1199989318848,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Superior frontal gyrus (6),SPM5,icmb2tal,Talairach,4,9,48,6,16,48,7.89,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,116846,-63.2600021362305,38.7800025939941,67.0400009155273,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,L. Superior frontal gyrus (6),SPM5,icmb2tal,Talairach,-2,8,53,0,15,53,7.25,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,109646,77.7000045776367,28.5900001525879,56.0899963378906,left,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,L. Inferior parietal lobule (40),SPM5,icmb2tal,Talairach,-42,-47,41,-44,-44,46,6.92,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,19592,-62.9000015258789,-57.9099998474121,51.8600006103516,left,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,L. Supramarginalgyrus (40),SPM5,icmb2tal,Talairach,-40,-42,34,-42,-40,38,6.19,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,100167,-58.819995880127,-51.9200019836426,62,left,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,L. Superior parietal lobule (7),SPM5,icmb2tal,Talairach,-30,-60,47,-30,-58,54,5.55,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,47754,-4.88000011444092,-86.129997253418,50.5800018310547,left,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Superior parietal lobule (7),SPM5,icmb2tal,Talairach,32,-56,41,36,-54,46,6.34,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,86739,19.1100006103516,-92.0599975585938,34.060001373291,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Precuneus (7),SPM5,icmb2tal,Talairach,22,-63,36,26,-62,41,5.59,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,157705,-10.1400003433228,-97.7799987792969,18.3199996948242,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,indeterminate reasoning (Premise 3 - Premise 1),Deductive-Deductive,R. Inferior parietal lobule (40),SPM5,icmb2tal,Talairach,39,-53,45,44,-50,50,4.83,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Within_Inference,45069,52.0900001525879,-81.9300003051758,23.980001449585,right,124
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (2nd premises),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,13,-72,48,16,-70,56,5.32,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,68811,-36.1499977111816,-86.3499984741211,35.1500015258789,right,125
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (2nd premises),Deductive-Baseline,L. Lingual gyrus (18),SPM5,icmb2tal,Talairach,-27,-72,-11,-28,-76,-9,5.03,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,75659,2.47000002861023,-54.5900001525879,-83.75,left,125
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (2nd premises),Deductive-Baseline,L. Inferior occipital gyrus (18),SPM5,icmb2tal,Talairach,-34,-85,-10,-35,-90,-6,4,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,28999,-23.019998550415,-81.5,-53.1799964904785,left,125
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (2nd premises),Deductive-Baseline,L. Inferior occipital gyrus (19),SPM5,icmb2tal,Talairach,-38,-74,-9,-40,-78,-6,4.49,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,90467,-29.4600009918213,-69.2099990844727,-65.9000015258789,left,125
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (3rd premises),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,19,-72,50,23,-70,58,4.8,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,86931,-28.2400016784668,-88.5800018310547,36.8299980163574,right,126
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (3rd premises),Deductive-Baseline,R. Superior parietal lobule (7),SPM5,icmb2tal,Talairach,26,-70,47,30,-68,54,4.06,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,86853,-0.650000035762787,-97.3899993896484,22.6800003051758,right,126
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (3rd premises),Deductive-Baseline,R. Superior frontal gyrus (10),SPM5,icmb2tal,Talairach,23,54,13,26,60,4,4.48,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,77522,-6.39000034332275,96.7900009155273,24.3199996948242,right,126
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (3rd premises),Deductive-Baseline,R. Middle frontal gyrus (10),SPM5,icmb2tal,Talairach,31,50,11,34,56,2,4.05,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,65573,13.5100002288818,98.0999984741211,13.9400005340576,right,126
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (3rd premises),Deductive-Baseline,L. Precuneus (7),SPM5,icmb2tal,Talairach,0,-60,36,2,-59,42,4.34,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,16069,-73.379997253418,-62.0699996948242,27.6100006103516,right,126
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (overall),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,13,-72,46,16,-70,54,4.79,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,135553,-36.8800010681152,-86.9899978637695,32.7600021362305,right,127
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (overall),Deductive-Baseline,R. Precuneus (31),SPM5,icmb2tal,Talairach,4,-70,27,6,-70,33,4.45,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,146939,-76.4599990844727,-63.0800018310547,13.2499990463257,right,127
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (overall),Deductive-Baseline,R. Precuneus (7),SPM5,icmb2tal,Talairach,4,-61,33,6,-60,38,4.38,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,11875,-78.3000030517578,-58.1499977111816,22.1000003814697,right,127
44,"Brzezicka, A., Sedek, G., Marchewka, A., Gola, M., Jednorog, K., Krolicki, L. and Wrobel, A.",2011,17,7,22.05,visual,linguistic,determinate reasoning / indeterminate reasoning,Evaluate (Yes / No),2,reasoning - memory (overall),Deductive-Baseline,R. Middle frontal gyrus (10),SPM5,icmb2tal,Talairach,23,53,15,26,59,6,5.58,corrected,random,gaps,fMRI,1.5,Event-related,A role for the right prefrontal and bilateral parietal cortex in four-term transitive reasoning: an fMRI study with abstract linear syllogism tasks,Acta Neurobiol Exp (Wars),Deductive,Baseline,121807,-5.48000001907349,96.4700012207031,25.7700004577637,right,127
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L superior temporal gyrus,SPM8,standard,MNI,-56,-26,10,-56,-26,10,6.54,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,68506,-97.8499984741211,5.57000017166138,-19.8699989318848,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L superior temporal gyrus,SPM8,standard,MNI,-56,-12,6,-56,-12,6,6.27,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,125291,-87.5800018310547,28.8600006103516,-38.6800003051758,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L precentral gyrus,SPM8,standard,MNI,-58,-4,18,-58,-4,18,6.2,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,30456,-68.5299987792969,41.6300010681152,59.7500038146973,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L precentral gyrus,SPM8,standard,MNI,-50,-14,32,-50,-14,32,5.66,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,72236,-59.930004119873,13.7199993133545,78.8600006103516,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L postcentral gyrus,SPM8,standard,MNI,-24,-28,62,-24,-28,62,5.59,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,131108,6.23000001907349,-32.6700019836426,94.3099975585938,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R precentral gyrus,SPM8,standard,MNI,18,-24,66,18,-24,66,5.42,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,58124,-5.18000030517578,-24.1499996185303,96.9000015258789,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L parahippocampal gyrus,SPM8,standard,MNI,-26,-2,-14,-26,-2,-14,5.39,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,127378,10.75,61.3099975585938,-78.2699966430664,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L cingulate gyrus,SPM8,standard,MNI,-4,0,44,-4,0,44,5.34,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,138934,96.7399978637695,7.55999994277954,24.1700000762939,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L insula,SPM8,standard,MNI,-34,0,12,-34,0,12,5.17,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,104096,-67.8600006103516,71.120002746582,-18.3400001525879,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L inferior parietal lobe,SPM8,standard,MNI,-64,-26,26,-64,-26,26,4.37,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,156072,-87.9599990844727,-2.58000016212463,47.5,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L postcentral gyrus,SPM8,standard,MNI,-20,-40,68,-20,-40,68,4.23,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,3598,22.5500011444092,-58.6099967956543,77.8300018310547,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,52,-2,0,52,-2,0,6.51,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,163239,72.5299987792969,29.1599998474121,-62.3600006103516,right,128
